1.650000e+00	3.526705e-01	1.727969e-02	1.154327e-03	7.933061e-05	5.214488e-06	3.032405e-07
1.660000e+00	3.519277e-01	1.715932e-02	1.139744e-03	7.778880e-05	5.068344e-06	2.911740e-07
1.670000e+00	3.511821e-01	1.703899e-02	1.125250e-03	7.626675e-05	4.925356e-06	2.795028e-07
1.680000e+00	3.504337e-01	1.691872e-02	1.110846e-03	7.476456e-05	4.785496e-06	2.682171e-07
1.690000e+00	3.496826e-01	1.679852e-02	1.096535e-03	7.328235e-05	4.648733e-06	2.573069e-07
1.700000e+00	3.489287e-01	1.667842e-02	1.082319e-03	7.182017e-05	4.515035e-06	2.467621e-07
1.710000e+00	3.481722e-01	1.655842e-02	1.068199e-03	7.037811e-05	4.384367e-06	2.365728e-07
1.720000e+00	3.474131e-01	1.643856e-02	1.054178e-03	6.895621e-05	4.256692e-06	2.267288e-07
1.730000e+00	3.466513e-01	1.631884e-02	1.040257e-03	6.755453e-05	4.131971e-06	2.172199e-07
1.740000e+00	3.458869e-01	1.619928e-02	1.026439e-03	6.617310e-05	4.010163e-06	2.080363e-07
1.750000e+00	3.451200e-01	1.607990e-02	1.012725e-03	6.481193e-05	3.891228e-06	1.991681e-07
1.760000e+00	3.443505e-01	1.596072e-02	9.991166e-04	6.347103e-05	3.775122e-06	1.906055e-07
1.770000e+00	3.435785e-01	1.584175e-02	9.856159e-04	6.215042e-05	3.661800e-06	1.823390e-07
1.780000e+00	3.428041e-01	1.572301e-02	9.722242e-04	6.085007e-05	3.551219e-06	1.743592e-07
1.790000e+00	3.420272e-01	1.560451e-02	9.589431e-04	5.956996e-05	3.443332e-06	1.666570e-07
1.800000e+00	3.412479e-01	1.548628e-02	9.457740e-04	5.831006e-05	3.338094e-06	1.592235e-07
1.810000e+00	3.404661e-01	1.536832e-02	9.327184e-04	5.707033e-05	3.235459e-06	1.520500e-07
1.820000e+00	3.396821e-01	1.525065e-02	9.197776e-04	5.585072e-05	3.135379e-06	1.451282e-07
1.830000e+00	3.388956e-01	1.513329e-02	9.069528e-04	5.465116e-05	3.037810e-06	1.384498e-07
