5.700000e-01	1.013167e+00	-1.888568e-03	-3.198733e-04	-5.015735e-05	-7.510765e-06	-1.087432e-06	-1.499675e-07
5.800000e-01	1.013624e+00	-1.951714e-03	-3.309052e-04	-5.195226e-05	-7.792364e-06	-1.130885e-06	-1.565347e-07
5.900000e-01	1.014089e+00	-2.015719e-03	-3.421047e-04	-5.377630e-05	-8.078574e-06	-1.175041e-06	-1.632197e-07
6.000000e-01	1.014560e+00	-2.080571e-03	-3.534700e-04	-5.562907e-05	-8.369273e-06	-1.219869e-06	-1.700149e-07
6.100000e-01	1.015039e+00	-2.146260e-03	-3.649994e-04	-5.751010e-05	-8.664335e-06	-1.265333e-06	-1.769125e-07
6.200000e-01	1.015525e+00	-2.212775e-03	-3.766912e-04	-5.941892e-05	-8.963624e-06	-1.311397e-06	-1.839039e-07
6.300000e-01	1.016018e+00	-2.280105e-03	-3.885435e-04	-6.135502e-05	-9.267000e-06	-1.358023e-06	-1.909804e-07
6.400000e-01	1.016519e+00	-2.348240e-03	-4.005543e-04	-6.331784e-05	-9.574314e-06	-1.405171e-06	-1.981323e-07
6.500000e-01	1.017026e+00	-2.417170e-03	-4.127217e-04	-6.530684e-05	-9.885410e-06	-1.452800e-06	-2.053499e-07
6.600000e-01	1.017541e+00	-2.486882e-03	-4.250436e-04	-6.732140e-05	-1.020013e-05	-1.500869e-06	-2.126229e-07
6.700000e-01	1.018063e+00	-2.557367e-03	-4.375179e-04	-6.936091e-05	-1.051829e-05	-1.549334e-06	-2.199408e-07
6.800000e-01	1.018591e+00	-2.628614e-03	-4.501424e-04	-7.142470e-05	-1.083974e-05	-1.598151e-06	-2.272925e-07
6.900000e-01	1.019127e+00	-2.700613e-03	-4.629148e-04	-7.351209e-05	-1.116427e-05	-1.647275e-06	-2.346669e-07
7.000000e-01	1.019670e+00	-2.773351e-03	-4.758329e-04	-7.562236e-05	-1.149172e-05	-1.696659e-06	-2.420527e-07
7.100000e-01	1.020219e+00	-2.846820e-03	-4.888941e-04	-7.775477e-05	-1.182187e-05	-1.746257e-06	-2.494381e-07
7.200000e-01	1.020775e+00	-2.921007e-03	-5.020960e-04	-7.990853e-05	-1.215454e-05	-1.796021e-06	-2.568115e-07
7.300000e-01	1.021338e+00	-2.995903e-03	-5.154360e-04	-8.208286e-05	-1.248950e-05	-1.845902e-06	-2.641611e-07
7.400000e-01	1.021908e+00	-3.071497e-03	-5.289116e-04	-8.427692e-05	-1.282656e-05	-1.895853e-06	-2.714752e-07
7.500000e-01	1.022485e+00	-3.147777e-03	-5.425199e-04	-8.648984e-05	-1.316550e-05	-1.945823e-06	-2.787419e-07
7.600000e-01	1.023068e+00	-3.224734e-03	-5.562582e-04	-8.872074e-05	-1.350608e-05	-1.995763e-06	-2.859497e-07
7.700000e-01	1.023658e+00	-3.302356e-03	-5.701236e-04	-9.096870e-05	-1.384809e-05	-2.045624e-06	-2.930870e-07
7.800000e-01	1.024255e+00	-3.380634e-03	-5.841131e-04	-9.323279e-05	-1.419129e-05	-2.095355e-06	-3.001426e-07
7.900000e-01	1.024858e+00	-3.459557e-03	-5.982237e-04	-9.551204e-05	-1.453545e-05	-2.144906e-06	-3.071054e-07
8.000000e-01	1.025468e+00	-3.539114e-03	-6.124524e-04	-9.780545e-05	-1.488031e-05	-2.194228e-06	-3.139647e-07
8.100000e-01	1.026084e+00	-3.619295e-03	-6.267958e-04	-1.001120e-04	-1.522565e-05	-2.243269e-06	-3.207100e-07
8.200000e-01	1.026707e+00	-3.700089e-03	-6.412507e-04	-1.024307e-04	-1.557120e-05	-2.291981e-06	-3.273315e-07
8.300000e-01	1.027336e+00	-3.781486e-03	-6.558137e-04	-1.047604e-04	-1.591672e-05	-2.340313e-06	-3.338194e-07
8.400000e-01	1.027972e+00	-3.863476e-03	-6.704815e-04	-1.071000e-04	-1.626195e-05	-2.388216e-06	-3.401647e-07
8.500000e-01	1.028613e+00	-3.946049e-03	-6.852504e-04	-1.094485e-04	-1.660663e-05	-2.435641e-06	-3.463587e-07
8.600000e-01	1.029261e+00	-4.029194e-03	-7.001169e-04	-1.118047e-04	-1.695050e-05	-2.482540e-06	-3.523932e-07
8.700000e-01	1.029916e+00	-4.112901e-03	-7.150772e-04	-1.141674e-04	-1.729330e-05	-2.528864e-06	-3.582607e-07
8.800000e-01	1.030576e+00	-4.197161e-03	-7.301276e-04	-1.165356e-04	-1.763477e-05	-2.574566e-06	-3.639540e-07
